
Datum	Waterstand	Temperatuur water	Temperatuur intern
2018-07-01 21:45:00	-202.97	13.38	26.04
2018-07-01 22:00:00	-202.94	13.38	24.23
2018-07-01 22:15:00	-202.86	13.42	22.51
2018-07-01 22:30:00	-202.84	13.38	21.09
2018-07-01 22:45:00	-202.77	13.42	19.8
2018-07-01 23:00:00	-202.69	13.42	18.65
2018-07-01 23:15:00	-202.63	13.42	17.66
2018-07-01 23:30:00	-202.63	13.42	16.81
2018-07-01 23:45:00	-202.59	13.38	16.07
2018-07-02 00:00:00	-202.54	13.42	15.44
2018-07-02 00:15:00	-202.46	13.42	14.87
2018-07-02 00:30:00	-202.39	13.42	14.42
2018-07-02 00:45:00	-202.33	13.42	13.92
2018-07-02 01:00:00	-202.31	13.38	13.51
2018-07-02 01:15:00	-202.23	13.42	13.14
2018-07-02 01:30:00	-202.11	13.38	12.8
2018-07-02 01:45:00	-201.99	13.42	12.51
2018-07-02 02:00:00	-201.94	13.42	12.31
2018-07-02 02:15:00	-201.88	13.42	12.22
2018-07-02 02:30:00	-201.76	13.42	12.18
2018-07-02 02:45:00	-201.74	13.42	12.06
2018-07-02 03:00:00	-201.72	13.42	11.98
2018-07-02 03:15:00	-201.7	13.42	11.89
2018-07-02 03:30:00	-201.66	13.42	11.73
2018-07-02 03:45:00	-201.64	13.42	11.56
2018-07-02 04:00:00	-201.56	13.42	11.36
2018-07-02 04:15:00	-201.49	13.42	11.15
2018-07-02 04:30:00	-201.45	13.42	10.94
2018-07-02 04:45:00	-201.38	13.42	10.73
2018-07-02 05:00:00	-201.32	13.42	10.49
2018-07-02 05:15:00	-201.27	13.42	10.28
2018-07-02 05:30:00	-201.26	13.42	10.07
2018-07-02 05:45:00	-201.25	13.42	9.85
2018-07-02 06:00:00	-201.17	13.42	9.66
2018-07-02 06:15:00	-201.16	13.42	9.51
2018-07-02 06:30:00	-201.14	13.42	9.42
2018-07-02 06:45:00	-201.05	13.42	9.42
2018-07-02 07:00:00	-201.03	13.42	9.56
2018-07-02 07:15:00	-200.93	13.42	9.89
2018-07-02 07:30:00	-200.92	13.42	10.2
2018-07-02 07:45:00	-200.94	13.42	10.53
2018-07-02 08:00:00	-200.98	13.42	10.9
2018-07-02 08:15:00	-201.04	13.42	11.56
2018-07-02 08:30:00	-201.11	13.42	12.8
2018-07-02 08:45:00	-201.2	13.42	14.67
2018-07-02 09:00:00	-201.33	13.42	16.4
2018-07-02 09:15:00	-201.37	13.42	17.91
2018-07-02 09:30:00	-201.43	13.42	19.43
2018-07-02 09:45:00	-201.47	13.42	20.93
2018-07-02 10:00:00	-201.57	13.42	22.34
2018-07-02 10:15:00	-201.67	13.42	23.62
2018-07-02 10:30:00	-201.76	13.42	24.77
2018-07-02 10:45:00	-201.8	13.42	25.79
2018-07-02 11:00:00	-201.85	13.42	26.7
2018-07-02 11:15:00	-201.96	13.42	27.48
2018-07-02 11:30:00	-202.04	13.42	28.14
2018-07-02 11:45:00	-202.12	13.42	28.71
2018-07-02 12:00:00	-202.23	13.42	29.21
2018-07-02 12:15:00	-202.31	13.42	29.72
2018-07-02 12:30:00	-202.39	13.42	30.36
2018-07-02 12:45:00	-202.51	13.42	30.84
2018-07-02 13:00:00	-202.59	13.42	31.38
2018-07-02 13:15:00	-202.72	13.42	32.07
2018-07-02 13:30:00	-202.82	13.42	32.76
2018-07-02 13:45:00	-202.94	13.42	33.48
2018-07-02 14:00:00	-203.03	13.42	34.26
2018-07-02 14:15:00	-203.11	13.42	35.25
2018-07-02 14:30:00	-203.25	13.42	36.18
2018-07-02 14:45:00	-203.33	13.42	37.24
2018-07-02 15:00:00	-203.42	13.42	38.33
2018-07-02 15:15:00	-203.47	13.42	39.38
2018-07-02 15:30:00	-203.48	13.42	40.23
2018-07-02 15:45:00	-203.5	13.42	40.76
2018-07-02 16:00:00	-203.53	13.42	41.64
2018-07-02 16:15:00	-203.58	13.42	42.4
2018-07-02 16:30:00	-203.56	13.42	43.28
2018-07-02 16:45:00	-203.59	13.42	43.87
2018-07-02 17:00:00	-203.6	13.42	44.48
2018-07-02 17:15:00	-203.66	13.42	44.78
2018-07-02 17:30:00	-203.7	13.42	44.86
2018-07-02 17:45:00	-203.74	13.42	44.89
2018-07-02 18:00:00	-203.73	13.42	44.72
2018-07-02 18:15:00	-203.73	13.42	44.48
2018-07-02 18:30:00	-203.7	13.42	44.04
2018-07-02 18:45:00	-203.78	13.42	43.4
2018-07-02 19:00:00	-203.75	13.42	42.49
2018-07-02 19:15:00	-203.75	13.42	41.43
2018-07-02 19:30:00	-203.75	13.42	40.26
2018-07-02 19:45:00	-203.75	13.42	38.97
2018-07-02 20:00:00	-203.74	13.42	37.65
2018-07-02 20:15:00	-203.7	13.42	36.27
2018-07-02 20:30:00	-203.66	13.42	34.86
2018-07-02 20:45:00	-203.6	13.42	33.21
2018-07-02 21:00:00	-203.53	13.42	31.41
2018-07-02 21:15:00	-203.45	13.42	29.53
2018-07-02 21:30:00	-203.42	13.42	27.7
2018-07-02 21:45:00	-203.35	13.42	25.94
2018-07-02 22:00:00	-203.33	13.42	24.29
2018-07-02 22:15:00	-203.26	13.42	22.81
2018-07-02 22:30:00	-203.2	13.42	21.5
2018-07-02 22:45:00	-203.13	13.47	20.39
2018-07-02 23:00:00	-203.1	13.42	19.35
2018-07-02 23:15:00	-203.05	13.42	18.47
2018-07-02 23:30:00	-202.99	13.42	17.73
2018-07-02 23:45:00	-202.92	13.42	17.06
2018-07-03 00:00:00	-202.85	13.47	16.51
2018-07-03 00:15:00	-202.79	13.42	15.99
2018-07-03 00:30:00	-202.73	13.42	15.48
2018-07-03 00:45:00	-202.65	13.47	15
2018-07-03 01:00:00	-202.59	13.42	14.5
2018-07-03 01:15:00	-202.52	13.42	14.05
2018-07-03 01:30:00	-202.43	13.42	13.59
2018-07-03 01:45:00	-202.36	13.42	13.14
2018-07-03 02:00:00	-202.31	13.47	12.76
2018-07-03 02:15:00	-202.25	13.42	12.39
2018-07-03 02:30:00	-202.21	13.42	12.1
2018-07-03 02:45:00	-202.1	13.42	11.85
2018-07-03 03:00:00	-202.01	13.47	11.6
2018-07-03 03:15:00	-201.93	13.47	11.36
2018-07-03 03:30:00	-201.84	13.47	11.15
2018-07-03 03:45:00	-201.81	13.42	10.9
2018-07-03 04:00:00	-201.73	13.47	10.69
2018-07-03 04:15:00	-201.66	13.47	10.53
2018-07-03 04:30:00	-201.58	13.47	10.4
2018-07-03 04:45:00	-201.53	13.42	10.28
2018-07-03 05:00:00	-201.45	13.47	10.2
2018-07-03 05:15:00	-201.41	13.47	10.11
2018-07-03 05:30:00	-201.36	13.47	10.03
2018-07-03 05:45:00	-201.35	13.47	9.99
2018-07-03 06:00:00	-201.35	13.47	9.99
2018-07-03 06:15:00	-201.35	13.47	9.99
2018-07-03 06:30:00	-201.3	13.47	10.03
2018-07-03 06:45:00	-201.27	13.47	10.16
2018-07-03 07:00:00	-201.22	13.47	10.32
2018-07-03 07:15:00	-201.23	13.42	10.61
2018-07-03 07:30:00	-201.26	13.47	10.9
2018-07-03 07:45:00	-201.23	13.47	11.23
2018-07-03 08:00:00	-201.21	13.42	11.6
2018-07-03 08:15:00	-201.26	13.47	12.14
2018-07-03 08:30:00	-201.23	13.47	13.18
2018-07-03 08:45:00	-201.26	13.47	14.87
2018-07-03 09:00:00	-201.27	13.47	16.55
2018-07-03 09:15:00	-201.27	13.47	18.14
2018-07-03 09:30:00	-201.32	13.47	19.8
2018-07-03 09:45:00	-201.38	13.47	21.36
2018-07-03 10:00:00	-201.45	13.47	22.95
2018-07-03 10:15:00	-201.51	13.47	24.4
2018-07-03 10:30:00	-201.62	13.47	25.66
2018-07-03 10:45:00	-201.7	13.47	26.76
2018-07-03 11:00:00	-201.81	13.47	27.67
2018-07-03 11:15:00	-201.94	13.47	28.46
2018-07-03 11:30:00	-202.04	13.42	29.09
2018-07-03 11:45:00	-202.1	13.47	29.81
2018-07-03 12:00:00	-202.19	13.47	30.6
2018-07-03 12:15:00	-202.28	13.47	31.41
2018-07-03 12:30:00	-202.39	13.47	32.13
2018-07-03 12:45:00	-202.47	13.42	32.88
2018-07-03 13:00:00	-202.54	13.42	33.69
2018-07-03 13:15:00	-202.68	13.47	34.5
2018-07-03 13:30:00	-202.79	13.47	35.3
2018-07-03 13:45:00	-202.87	13.47	36.16
2018-07-03 14:00:00	-202.97	13.47	37.09
2018-07-03 14:15:00	-203.16	13.47	38.27
2018-07-03 14:30:00	-203.33	13.47	39.5
2018-07-03 14:45:00	-203.44	13.47	40.5
2018-07-03 15:00:00	-203.45	13.47	41.67
2018-07-03 15:15:00	-203.5	13.47	42.64
2018-07-03 15:30:00	-203.58	13.47	43.37
2018-07-03 15:45:00	-203.65	13.42	44.01
2018-07-03 16:00:00	-203.7	13.47	44.89
2018-07-03 16:15:00	-203.74	13.47	45.79
2018-07-03 16:30:00	-203.87	13.47	46.38
2018-07-03 16:45:00	-203.92	13.47	46.89
2018-07-03 17:00:00	-204.01	13.47	47.16
2018-07-03 17:15:00	-204.06	13.47	47.31
2018-07-03 17:30:00	-204.04	13.47	47.31
2018-07-03 17:45:00	-204.04	13.47	47.31
2018-07-03 18:00:00	-204.08	13.47	45.67
2018-07-03 18:15:00	-204.02	13.47	43.78
2018-07-03 18:30:00	-204.03	13.47	42.81
2018-07-03 18:45:00	-204.08	13.42	41.17
2018-07-03 19:00:00	-204.08	13.47	39.79
2018-07-03 19:15:00	-204.13	13.47	39.35
2018-07-03 19:30:00	-204.14	13.42	38.85
2018-07-03 19:45:00	-204.18	13.47	37.86
2018-07-03 20:00:00	-204.16	13.47	36.39
2018-07-03 20:15:00	-204.14	13.47	35.1
2018-07-03 20:30:00	-204.09	13.47	33.6
2018-07-03 20:45:00	-204.04	13.47	32.13
2018-07-03 21:00:00	-203.98	13.47	30.72
2018-07-03 21:15:00	-203.92	13.47	29.18
2018-07-03 21:30:00	-203.88	13.47	27.74
2018-07-03 21:45:00	-203.82	13.51	26.48
2018-07-03 22:00:00	-203.73	13.47	25.41
2018-07-03 22:15:00	-203.7	13.47	24.5
2018-07-03 22:30:00	-203.64	13.47	23.65
2018-07-03 22:45:00	-203.55	13.47	22.95
2018-07-03 23:00:00	-203.53	13.47	22.37
2018-07-03 23:15:00	-203.48	13.47	21.84
2018-07-03 23:30:00	-203.4	13.47	21.36
2018-07-03 23:45:00	-203.33	13.47	21.06
2018-07-04 00:00:00	-203.29	13.47	20.86
2018-07-04 00:15:00	-203.18	13.47	20.69
2018-07-04 00:30:00	-203.15	13.47	20.45
2018-07-04 00:45:00	-203.11	13.47	20.22
2018-07-04 01:00:00	-203.07	13.47	20.02
2018-07-04 01:15:00	-203	13.47	19.83
2018-07-04 01:30:00	-202.94	13.51	19.69
2018-07-04 01:45:00	-202.82	13.51	19.5
2018-07-04 02:00:00	-202.79	13.51	19.17
2018-07-04 02:15:00	-202.72	13.47	18.8
2018-07-04 02:30:00	-202.63	13.47	18.36
2018-07-04 02:45:00	-202.51	13.51	17.95
2018-07-04 03:00:00	-202.39	13.47	17.51
2018-07-04 03:15:00	-202.29	13.51	17.1
2018-07-04 03:30:00	-202.23	13.47	16.73
2018-07-04 03:45:00	-202.14	13.51	16.36
2018-07-04 04:00:00	-202.06	13.47	15.99
2018-07-04 04:15:00	-202.06	13.47	15.7
2018-07-04 04:30:00	-202.01	13.51	15.44
2018-07-04 04:45:00	-201.93	13.51	15.18
2018-07-04 05:00:00	-201.89	13.47	14.91
2018-07-04 05:15:00	-201.85	13.47	14.67
2018-07-04 05:30:00	-201.78	13.47	14.46
2018-07-04 05:45:00	-201.75	13.47	14.25
2018-07-04 06:00:00	-201.73	13.51	14.17
2018-07-04 06:15:00	-201.67	13.47	14.09
2018-07-04 06:30:00	-201.58	13.51	14.13
2018-07-04 06:45:00	-201.53	13.47	14.34
2018-07-04 07:00:00	-201.49	13.51	14.54
2018-07-04 07:15:00	-201.47	13.51	14.79
2018-07-04 07:30:00	-201.42	13.51	15.11
2018-07-04 07:45:00	-201.41	13.51	15.37
2018-07-04 08:00:00	-201.43	13.51	15.7
2018-07-04 08:15:00	-201.45	13.47	16.14
2018-07-04 08:30:00	-201.45	13.51	16.88
2018-07-04 08:45:00	-201.48	13.51	17.8
2018-07-04 09:00:00	-201.52	13.51	18.5
2018-07-04 09:15:00	-201.51	13.51	19.46
2018-07-04 09:30:00	-201.51	13.51	20.25
2018-07-04 09:45:00	-201.56	13.51	20.89
2018-07-04 10:00:00	-201.59	13.51	21.53
2018-07-04 10:15:00	-201.72	13.51	22.85
2018-07-04 10:30:00	-201.74	13.47	23.99
2018-07-04 10:45:00	-201.8	13.51	25.1
2018-07-04 11:00:00	-201.91	13.47	26.2
2018-07-04 11:15:00	-202	13.51	27.33
2018-07-04 11:30:00	-202.16	13.51	28.55
2018-07-04 11:45:00	-202.25	13.51	29.15
2018-07-04 12:00:00	-202.28	13.51	29.94
2018-07-04 12:15:00	-202.39	13.51	30.66
2018-07-04 12:30:00	-202.47	13.51	31.5
2018-07-04 12:45:00	-202.58	13.51	32.61
2018-07-04 13:00:00	-202.63	13.51	33.69
2018-07-04 13:15:00	-202.65	13.47	34.8
2018-07-04 13:30:00	-202.79	13.47	35.54
2018-07-04 13:45:00	-202.91	13.47	36.04
2018-07-04 14:00:00	-203.06	13.51	36.45
2018-07-04 14:15:00	-203.16	13.47	36.48
2018-07-04 14:30:00	-203.29	13.47	36.33
2018-07-04 14:45:00	-203.34	13.51	36.3
2018-07-04 15:00:00	-203.45	13.51	36.27
2018-07-04 15:15:00	-203.59	13.47	36.45
2018-07-04 15:30:00	-203.69	13.47	36.36
2018-07-04 15:45:00	-203.78	13.51	36.6
2018-07-04 16:00:00	-203.8	13.51	36.18
2018-07-04 16:15:00	-203.8	13.51	35.42
2018-07-04 16:30:00	-203.9	13.51	34.65
2018-07-04 16:45:00	-203.97	13.51	34.14
2018-07-04 17:00:00	-204.01	13.47	33.66
2018-07-04 17:15:00	-204.03	13.51	33.18
2018-07-04 17:30:00	-204.11	13.51	33.27
2018-07-04 17:45:00	-204.19	13.51	33.99
2018-07-04 18:00:00	-204.3	13.51	34.62
2018-07-04 18:15:00	-204.49	13.51	35.33
2018-07-04 18:30:00	-204.6	13.51	36.04
2018-07-04 18:45:00	-204.69	13.51	36.24
2018-07-04 19:00:00	-204.72	13.51	36.18
2018-07-04 19:15:00	-204.71	13.51	36.36
2018-07-04 19:30:00	-204.71	13.51	36.54
2018-07-04 19:45:00	-204.7	13.51	36.24
2018-07-04 20:00:00	-204.67	13.51	34.95
2018-07-04 20:15:00	-204.67	13.51	33.72
2018-07-04 20:30:00	-204.71	13.51	32.88
2018-07-04 20:45:00	-204.69	13.51	31.92
2018-07-04 21:00:00	-204.66	13.51	30.75
2018-07-04 21:15:00	-204.79	13.51	29.46
2018-07-04 21:30:00	-204.7	13.51	28.18
2018-07-04 21:45:00	-204.61	13.51	26.92
2018-07-04 22:00:00	-204.56	13.51	25.79
2018-07-04 22:15:00	-204.54	13.51	24.73
2018-07-04 22:30:00	-204.48	13.51	23.82
2018-07-04 22:45:00	-204.45	13.51	23.05
2018-07-04 23:00:00	-204.5	13.51	22.34
2018-07-04 23:15:00	-204.44	13.51	21.7
2018-07-04 23:30:00	-204.46	13.51	21.09
2018-07-04 23:45:00	-204.44	13.51	20.62
2018-07-05 00:00:00	-204.39	13.51	20.22
2018-07-05 00:15:00	-204.33	13.51	19.83
2018-07-05 00:30:00	-204.26	13.51	19.46
2018-07-05 00:45:00	-204.14	13.51	19.21
2018-07-05 01:00:00	-204.12	13.51	18.91
2018-07-05 01:15:00	-204.01	13.51	18.69
2018-07-05 01:30:00	-203.93	13.51	18.47
2018-07-05 01:45:00	-203.8	13.51	18.32
2018-07-05 02:00:00	-203.7	13.51	18.25
2018-07-05 02:15:00	-203.58	13.51	18.17
2018-07-05 02:30:00	-203.58	13.51	18.14
2018-07-05 02:45:00	-203.58	13.51	18.1
2018-07-05 03:00:00	-203.52	13.51	18.14
2018-07-05 03:15:00	-203.34	13.51	18.06
2018-07-05 03:30:00	-203.3	13.51	17.95
2018-07-05 03:45:00	-203.13	13.51	17.84
2018-07-05 04:00:00	-203.08	13.51	17.58
2018-07-05 04:15:00	-203.02	13.55	17.29
2018-07-05 04:30:00	-202.95	13.51	16.92
2018-07-05 04:45:00	-202.87	13.55	16.51
2018-07-05 05:00:00	-202.92	13.51	16.1
2018-07-05 05:15:00	-202.85	13.55	15.88
2018-07-05 05:30:00	-202.76	13.55	15.59
2018-07-05 05:45:00	-202.74	13.51	15.37
2018-07-05 06:00:00	-202.65	13.51	15.14
2018-07-05 06:15:00	-202.58	13.55	15.03
2018-07-05 06:30:00	-202.57	13.51	14.96
2018-07-05 06:45:00	-202.58	13.51	14.96
2018-07-05 07:00:00	-202.53	13.51	15.03
2018-07-05 07:15:00	-202.53	13.51	15.37
2018-07-05 07:30:00	-202.48	13.55	15.74
2018-07-05 07:45:00	-202.51	13.55	16.07
2018-07-05 08:00:00	-202.42	13.51	16.51
2018-07-05 08:15:00	-202.36	13.55	16.99
2018-07-05 08:30:00	-202.28	13.55	17.66
2018-07-05 08:45:00	-202.32	13.51	18.58
2018-07-05 09:00:00	-202.38	13.51	19.61
2018-07-05 09:15:00	-202.37	13.55	20.49
2018-07-05 09:30:00	-202.44	13.51	21.4
2018-07-05 09:45:00	-202.47	13.55	22.17
2018-07-05 10:00:00	-202.49	13.51	22.81
2018-07-05 10:15:00	-202.59	13.51	23.79
2018-07-05 10:30:00	-202.7	13.51	24.8
2018-07-05 10:45:00	-202.82	13.51	25.79
2018-07-05 11:00:00	-202.9	13.55	26.89
2018-07-05 11:15:00	-203.02	13.55	28.11
2018-07-05 11:30:00	-203.06	13.51	28.52
2018-07-05 11:45:00	-203.08	13.51	28.74
2018-07-05 12:00:00	-203.13	13.51	29.09
2018-07-05 12:15:00	-203.18	13.51	29.46
2018-07-05 12:30:00	-203.25	13.55	29.84
2018-07-05 12:45:00	-203.3	13.51	30.15
2018-07-05 13:00:00	-203.44	13.55	30.3
2018-07-05 13:15:00	-203.55	13.51	31.23
2018-07-05 13:30:00	-203.76	13.51	32.22
2018-07-05 13:45:00	-203.85	13.55	33.54
2018-07-05 14:00:00	-203.96	13.55	34.38
2018-07-05 14:15:00	-204.06	13.51	34.8
2018-07-05 14:30:00	-204.21	13.55	35.54
2018-07-05 14:45:00	-204.33	13.55	36.21
2018-07-05 15:00:00	-204.46	13.51	37.07
2018-07-05 15:15:00	-204.57	13.51	37.62
2018-07-05 15:30:00	-204.62	13.55	37.53
2018-07-05 15:45:00	-204.79	13.51	38.8
2018-07-05 16:00:00	-204.96	13.55	39.59
2018-07-05 16:15:00	-205.07	13.55	40.5
2018-07-05 16:30:00	-205.1	13.55	41.05
2018-07-05 16:45:00	-205.17	13.51	40.2
2018-07-05 17:00:00	-205.15	13.55	39.27
2018-07-05 17:15:00	-205.2	13.51	39.12
2018-07-05 17:30:00	-205.3	13.51	38.74
2018-07-05 17:45:00	-205.38	13.51	38.62
2018-07-05 18:00:00	-205.49	13.55	38.71
2018-07-05 18:15:00	-205.54	13.51	38.88
2018-07-05 18:30:00	-205.54	13.51	38.85
2018-07-05 18:45:00	-205.55	13.51	38.41
2018-07-05 19:00:00	-205.58	13.55	37.77
2018-07-05 19:15:00	-205.56	13.55	37.09
2018-07-05 19:30:00	-205.61	13.55	36.18
2018-07-05 19:45:00	-205.65	13.55	35.16
2018-07-05 20:00:00	-205.65	13.51	34.14
2018-07-05 20:15:00	-205.67	13.51	33.15
2018-07-05 20:30:00	-205.67	13.51	32.13
2018-07-05 20:45:00	-205.68	13.55	31.02
2018-07-05 21:00:00	-205.66	13.55	29.87
2018-07-05 21:15:00	-205.62	13.55	28.62
2018-07-05 21:30:00	-205.58	13.51	27.39
2018-07-05 21:45:00	-205.52	13.51	26.2
2018-07-05 22:00:00	-205.47	13.55	25.06
2018-07-05 22:15:00	-205.4	13.51	23.99
2018-07-05 22:30:00	-205.33	13.55	22.91
2018-07-05 22:45:00	-205.28	13.55	21.87
2018-07-05 23:00:00	-205.22	13.55	20.96
2018-07-05 23:15:00	-205.17	13.55	20.25
2018-07-05 23:30:00	-205.13	13.55	19.65
2018-07-05 23:45:00	-205.09	13.55	19.06
2018-07-06 00:00:00	-205.07	13.55	18.43
2018-07-06 00:15:00	-205.04	13.55	17.84
2018-07-06 00:30:00	-205.02	13.55	17.29
2018-07-06 00:45:00	-204.98	13.55	16.77
2018-07-06 01:00:00	-204.92	13.55	16.33
2018-07-06 01:15:00	-204.85	13.55	16.03
2018-07-06 01:30:00	-204.8	13.55	15.77
2018-07-06 01:45:00	-204.71	13.55	15.48
2018-07-06 02:00:00	-204.64	13.55	15.26
2018-07-06 02:15:00	-204.57	13.55	15.14
2018-07-06 02:30:00	-204.53	13.55	15.03
2018-07-06 02:45:00	-204.51	13.55	14.83
2018-07-06 03:00:00	-204.5	13.55	14.67
2018-07-06 03:15:00	-204.46	13.55	14.42
2018-07-06 03:30:00	-204.39	13.55	14.17
2018-07-06 03:45:00	-204.36	13.55	14.05
2018-07-06 04:00:00	-204.29	13.55	14
2018-07-06 04:15:00	-204.23	13.55	13.92
2018-07-06 04:30:00	-204.19	13.55	13.92
2018-07-06 04:45:00	-204.16	13.55	14
2018-07-06 05:00:00	-204.08	13.55	14.09
2018-07-06 05:15:00	-204.01	13.55	14.17
2018-07-06 05:30:00	-203.95	13.55	14.17
2018-07-06 05:45:00	-203.93	13.55	14.13
2018-07-06 06:00:00	-203.96	13.55	14
2018-07-06 06:15:00	-203.97	13.55	13.96
2018-07-06 06:30:00	-203.93	13.55	14
2018-07-06 06:45:00	-203.9	13.55	14.09
2018-07-06 07:00:00	-203.85	13.55	14.29
2018-07-06 07:15:00	-203.78	13.55	14.67
2018-07-06 07:30:00	-203.7	13.55	15.07
2018-07-06 07:45:00	-203.66	13.55	15.4
2018-07-06 08:00:00	-203.6	13.55	15.77
2018-07-06 08:15:00	-203.58	13.55	16.14
2018-07-06 08:30:00	-203.54	13.55	16.44
2018-07-06 08:45:00	-203.55	13.55	16.95
2018-07-06 09:00:00	-203.55	13.55	17.51
2018-07-06 09:15:00	-203.55	13.55	18.17
2018-07-06 09:30:00	-203.53	13.55	18.84
2018-07-06 09:45:00	-203.54	13.55	19.43
2018-07-06 10:00:00	-203.48	13.55	20.49
2018-07-06 10:15:00	-203.55	13.55	21.6
2018-07-06 10:30:00	-203.6	13.55	23.05
2018-07-06 10:45:00	-203.63	13.59	23.76
2018-07-06 11:00:00	-203.59	13.55	23.86
2018-07-06 11:15:00	-203.64	13.55	24.46
2018-07-06 11:30:00	-203.79	13.55	25.25
2018-07-06 11:45:00	-203.82	13.55	26.1
2018-07-06 12:00:00	-203.87	13.55	27.04
2018-07-06 12:15:00	-204.01	13.55	28.02
2018-07-06 12:30:00	-204.17	13.59	29.12
2018-07-06 12:45:00	-204.28	13.59	30.24
2018-07-06 13:00:00	-204.4	13.55	31.35
2018-07-06 13:15:00	-204.49	13.55	32.55
2018-07-06 13:30:00	-204.54	13.59	33.75
2018-07-06 13:45:00	-204.62	13.55	34.89
2018-07-06 14:00:00	-204.77	13.55	36.04
2018-07-06 14:15:00	-204.94	13.55	36.95
2018-07-06 14:30:00	-205.04	13.55	37.48
2018-07-06 14:45:00	-205.13	13.55	37.86
2018-07-06 15:00:00	-205.23	13.55	37.24
2018-07-06 15:15:00	-205.33	13.55	36.13
2018-07-06 15:30:00	-205.44	13.55	35.54
2018-07-06 15:45:00	-205.5	13.55	34.44
2018-07-06 16:00:00	-205.62	13.55	33.84
2018-07-06 16:15:00	-205.77	13.55	34.38
2018-07-06 16:30:00	-205.95	13.55	35.1
2018-07-06 16:45:00	-206.1	13.55	35.66
2018-07-06 17:00:00	-206.23	13.59	35.89
2018-07-06 17:15:00	-206.3	13.59	35.57
2018-07-06 17:30:00	-206.39	13.55	34.74
2018-07-06 17:45:00	-206.41	13.59	33.69
2018-07-06 18:00:00	-206.41	13.55	32.67
2018-07-06 18:15:00	-206.45	13.59	32.31
2018-07-06 18:30:00	-206.51	13.59	31.59
2018-07-06 18:45:00	-206.48	13.59	30.93
2018-07-06 19:00:00	-206.53	13.59	30.27
2018-07-06 19:15:00	-206.53	13.55	29.56
2018-07-06 19:30:00	-206.5	13.59	28.84
2018-07-06 19:45:00	-206.46	13.59	28.49
2018-07-06 20:00:00	-206.46	13.59	28.52
2018-07-06 20:15:00	-206.46	13.59	28.46
2018-07-06 20:30:00	-206.42	13.59	28.05
2018-07-06 20:45:00	-206.34	13.59	27.52
2018-07-06 21:00:00	-206.28	13.55	26.82
2018-07-06 21:15:00	-206.19	13.59	25.94
2018-07-06 21:30:00	-206.09	13.59	25
2018-07-06 21:45:00	-206.04	13.59	24.02
2018-07-06 22:00:00	-205.98	13.59	23.08
2018-07-06 22:15:00	-205.91	13.59	22.17
2018-07-06 22:30:00	-205.84	13.59	21.33
2018-07-06 22:45:00	-205.72	13.59	20.59
2018-07-06 23:00:00	-205.62	13.59	19.98
2018-07-06 23:15:00	-205.56	13.59	19.43
2018-07-06 23:30:00	-205.49	13.59	18.95
2018-07-06 23:45:00	-205.4	13.59	18.54
2018-07-07 00:00:00	-205.3	13.59	18.17
2018-07-07 00:15:00	-205.2	13.55	17.84
2018-07-07 00:30:00	-205.14	13.59	17.51
2018-07-07 00:45:00	-205.06	13.59	17.18
2018-07-07 01:00:00	-204.94	13.59	16.84
2018-07-07 01:15:00	-204.89	13.59	16.51
2018-07-07 01:30:00	-204.81	13.59	16.22
2018-07-07 01:45:00	-204.74	13.59	15.96
2018-07-07 02:00:00	-204.67	13.59	15.74
2018-07-07 02:15:00	-204.56	13.59	15.55
2018-07-07 02:30:00	-204.51	13.59	15.4
2018-07-07 02:45:00	-204.43	13.59	15.22
2018-07-07 03:00:00	-204.36	13.59	15.07
2018-07-07 03:15:00	-204.32	13.59	14.87
2018-07-07 03:30:00	-204.24	13.59	14.58
2018-07-07 03:45:00	-204.17	13.59	14.34
2018-07-07 04:00:00	-204.09	13.59	14.09
2018-07-07 04:15:00	-204.01	13.59	13.84
2018-07-07 04:30:00	-203.95	13.59	13.59
2018-07-07 04:45:00	-203.87	13.59	13.42
2018-07-07 05:00:00	-203.85	13.59	13.22
2018-07-07 05:15:00	-203.78	13.59	13.01
2018-07-07 05:30:00	-203.73	13.59	12.85
2018-07-07 05:45:00	-203.71	13.59	12.68
2018-07-07 06:00:00	-203.68	13.59	12.56
2018-07-07 06:15:00	-203.64	13.59	12.43
2018-07-07 06:30:00	-203.66	13.59	12.35
2018-07-07 06:45:00	-203.61	13.63	12.31
2018-07-07 07:00:00	-203.61	13.59	12.35
2018-07-07 07:15:00	-203.61	13.59	12.56
2018-07-07 07:30:00	-203.61	13.59	12.76
2018-07-07 07:45:00	-203.58	13.59	12.97
2018-07-07 08:00:00	-203.55	13.59	13.22
2018-07-07 08:15:00	-203.56	13.59	13.59
2018-07-07 08:30:00	-203.55	13.59	14.25
2018-07-07 08:45:00	-203.64	13.59	15.29
2018-07-07 09:00:00	-203.69	13.59	16.55
2018-07-07 09:15:00	-203.7	13.63	17.8
2018-07-07 09:30:00	-203.78	13.59	19.13
2018-07-07 09:45:00	-203.83	13.63	20.52
2018-07-07 10:00:00	-203.88	13.59	21.9
2018-07-07 10:15:00	-203.96	13.59	23.18
2018-07-07 10:30:00	-204.04	13.59	24.43
2018-07-07 10:45:00	-204.16	13.59	25.41
2018-07-07 11:00:00	-204.27	13.59	26.32
2018-07-07 11:15:00	-204.35	13.59	27.08
2018-07-07 11:30:00	-204.41	13.59	27.86
2018-07-07 11:45:00	-204.51	13.59	28.65
2018-07-07 12:00:00	-204.61	13.59	29.5
